DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,image
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,17352630,https://www.walmart.com/ip/Great-Value-Sugar-Free-Cherry-Pomegranate-Antioxidant-Drink-Mix-0-11-Oz-10-Ct/17352630?fulfillmentIntent=Pickup," Sugar-Free Cherry Pomegranate Antioxidant Drink Mix, 0.11 Oz, 10 Ct",Great Value,1.94,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTts0xNe9DZsUizPQYRRqyVZH9F5wp1zSzTW89kT2JpNX61t2823qWrcVKoX7c&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,449757536,https://www.walmart.com/ip/Great-Value-French-Roast-Ground-100-Arabica-Medium-Roast-Ground-Coffee-32-oz/449757536?fulfillmentIntent=Pickup," French Roast Ground, 100% Arabica, Medium Roast, Ground Coffee, 32 oz",Great Value,11.72,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-_JfZfQw7FrsSuhXKRY1NumNAqddsEobzHr6_ELk2alh8KuP2MHSFNiKZCg&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,509843330,https://www.walmart.com/ip/Great-Value-Original-Sugar-Free-Whipped-Topping-6-5-oz/509843330?fulfillmentIntent=Pickup," Original Sugar Free Whipped Topping, 6.5 oz",Great Value,2.28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkw1bwy54OwArvhY3jmEVXbrtQ3rV5d3pBZX_m5jThtWGEjphVRGmogR8VBg&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,469682004,https://www.walmart.com/ip/Great-Value-100-Arabica-French-Roast-Ground-Coffee-Dark-Roast-24-7-oz/469682004?fulfillmentIntent=Pickup," 100 % Arabica French Roast Ground Coffee, Dark Roast, 24.7 oz",Great Value,9.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTaQRsCrV39UvqC7h8KGoi6QB9cBKcnHb0W9NeH7CSa5tMvVfxQVHMl5D-gcU&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,19802860,https://www.walmart.com/ip/Great-Value-Drink-Enhancer-Fruit-Punch-1-62-fl-oz/19802860?fulfillmentIntent=Pickup," Drink Enhancer, Fruit Punch, 1.62 fl oz",Great Value,2.12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkZtrLWxaCchhCFWM9-CRFGG5bod_NqK3-VQ0NQLWb0Itx84XnPv5K9t5UDQ&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,509341442,https://www.walmart.com/ip/Great-Value-Peppermint-Herbal-Tea-Tea-Bags-40-Ct/509341442?fulfillmentIntent=Pickup,", Peppermint Herbal Tea, Tea Bags, 40 Ct",Great Value,3.72,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOxbWL4q8xxtzlbPZsq1llagtlz7bgayucFLgwUOptyzQ0P8DnzwsZ_bjS3PE&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,129570465,https://www.walmart.com/ip/Great-Value-2-Cone-Coffee-Filters-100-count/129570465?fulfillmentIntent=Pickup," #2 Cone Coffee Filters, 100 count",Great Value,2.28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFijmbDgRsN99TuV9AzoGiv0O_iU_ITpFn2scVRthLLJG2418oedo1D-oLpg&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,12444450,https://www.walmart.com/ip/Great-Value-Cream-Soda-2-Liter-Bottle/12444450?fulfillmentIntent=Pickup," Cream Soda, 2 Liter Bottle",Great Value,0.96,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRE15HwEboDIbc6TGv5hx0wDtqRXSCgbDVFCE7d1KqemPfH8WrEAvbqHU_4EZ0&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,580986811,https://www.walmart.com/ip/Great-Value-Twist-Up-Lemon-Lime-Soda-16-9-fl-oz-6-Count/580986811?fulfillmentIntent=Pickup," Twist Up Lemon Lime Soda, 16.9 fl oz, 6 Count",Great Value,1.98,No image found
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,249426836,https://www.walmart.com/ip/Great-Value-Donut-Shop-100-Arabica-Medium-Roast-Ground-Coffee-32-oz/249426836?fulfillmentIntent=Pickup," Donut Shop, 100% Arabica, Medium Roast, Ground Coffee, 32 oz",Great Value,11.72,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8Ns9cFJZky_It7lcZadF5xo-Si6bEKQ38lkuZrMGExwzGlB1DO-eDijfbff8&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,17352628,https://www.walmart.com/ip/Great-Value-Sugar-Free-Raspberry-Lemonade-Drink-Mix-0-07-Oz-10-Ct/17352628?fulfillmentIntent=Pickup," Sugar-Free Raspberry Lemonade Drink Mix, 0.07 Oz, 10 Ct",Great Value,1.94,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMvZCA0rsjwcSGezYkHaFwOgprEehpidSoHh8naPUbwHxtp79oHCca0i8d2A&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,20567607,https://www.walmart.com/ip/Great-Value-Iced-Tea-Bags-Family-Size-12-oz-48-Ct/20567607?fulfillmentIntent=Pickup," Iced Tea Bags, Family Size, 12 oz, 48 Ct",Great Value,3.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIU9HI10CKeO-epDXCdcXIbUvynnAtkA_BCisdi4lmVl0dXkWJRK1VsV5V8g&s
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,908971922,https://www.walmart.com/ip/Great-Value-Classic-Roast-Ground-Coffee-Pods-0-31-oz-48-Count/908971922?fulfillmentIntent=Pickup," Classic Roast Ground Coffee Pods, 0.31 oz, 48 Count",Great Value,13.72,No image found
Beverages,Great Value Beverages,,Beverages/Great Value Beverages,20680640,https://www.walmart.com/ip/Great-Value-Decaffeinated-Green-Tea-Tea-Bags-1-9-oz-40-Count/20680640?fulfillmentIntent=Pickup," Decaffeinated Green Tea, Tea Bags, 1.9 oz, 40 Count",Great Value,2.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7w6nk4DHziJsbqvv7ESsRwmsLvfrIKHKoRnILTsX-cOwlmJCyN94DX1aCNA&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,10533375,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup," Tomato Ketchup, 24 oz",Great Value,1.37,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWHgTCeEOV-Whu63MJYKchY7gPfq51PV2PZjbwp_EgVcJwK-RIiPvHik6x6Q&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,10315353,https://www.walmart.com/ip/Great-Value-Mayonnaise-18-fl-oz/10315353?fulfillmentIntent=Pickup," Mayonnaise, 18 fl oz",Great Value,2.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5Wf7PuM-JIR9g4RPUk3bqaTDuKZSGf-QLooSACUNd5CEz4s9Ffi7NHMSq9w&s
Meat & Seafood,Grilling,BBQ Ribs,Meat & Seafood/Grilling,559839182,https://www.walmart.com/ip/Great-Value-Paprika-2-5-oz/559839182?fulfillmentIntent=Pickup," Paprika, 2.5 oz",Great Value,1.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQseS7rUIPXAjvS09CPHi2HsYgcGEQAW7j67ucSMfBmF04YqeikpUFlpfRxxno&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,43711099,https://www.walmart.com/ip/Great-Value-Yellow-Mustard-20-oz-Squeeze-Bottle/43711099?fulfillmentIntent=Pickup," Yellow Mustard, 20 oz Squeeze Bottle",Great Value,1.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQv8bFiSEX387GSUnykcUZ_wRBSvEWYX178gwzsBgyF4Ez8UqFaba8z_7ahcjE&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,101418588,https://www.walmart.com/ip/J-L-Kraft-Garlic-Aioli-Dip-Spread-12-fl-oz-Bottle/101418588?fulfillmentIntent=Pickup,"J.L.  Garlic Aioli Dip & Spread, 12 fl oz Bottle",Kraft,2.68,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNCY0aYkV3_T2C-LGEJznm2ynchPOsblsSXL3__zKwF8yU57k-1LsMsJxMAJk&s
Meat & Seafood,Grilling,Grilled Shrimp Kabobs,Meat & Seafood/Grilling,416286708,https://www.walmart.com/ip/Organic-Fresh-Thyme-5oz/416286708?fulfillmentIntent=Pickup,Organic Fresh Thyme .5oz,PRODUCE UNBRANDED,2.08,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQRk5THztxLZWJBMSOUd47uhG8jUDTC_9p7HrDlpJJAgLw1ipd2LaBh1aHVM4&s
Meat & Seafood,Grilling,Rollbacks,Meat & Seafood/Grilling,564272494,https://www.walmart.com/ip/Great-Value-FZ-Raw-Jumbo-Tail-off-Shrimp-16-OZ/564272494?fulfillmentIntent=Pickup&athbdg=L1300," FZ Raw Jumbo Tail-off Shrimp, 16 OZ",Great Value,9.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShbBlF3oOx_F_3TRyhwGFSW8GVQNRoWjoTc9kKJvDVvPIYk5Lw1SYTNqADF5c&s
Meat & Seafood,Grilling,Grilled Shrimp Kabobs,Meat & Seafood/Grilling,44662573,https://www.walmart.com/ip/Great-Value-Ground-Black-Pepper-3-oz/44662573?fulfillmentIntent=Pickup," Ground Black Pepper, 3 oz",Great Value,3.12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSB-QiDu2P3GggQs0ldg295u6xw48NiGVa1p217TZFJAcCehwSNeEFuL3KXlA&s
Meat & Seafood,Grilling,BBQ Ribs,Meat & Seafood/Grilling,985501095,https://www.walmart.com/ip/Great-Value-Kosher-Ground-Cumin-2-5-Oz/985501095?fulfillmentIntent=Pickup," Kosher Ground Cumin, 2.5 Oz",Great Value,1.28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp-iFc5uoXJsTr9ccIaa3T3_zw58YN4bO29_7VY9haNRq89dz5UcIsbP_4CQ&s
Meat & Seafood,Grilling,Rollbacks,Meat & Seafood/Grilling,125239892,https://www.walmart.com/ip/Great-Value-Frozen-Unbreaded-Catfish-Nuggets-2-lb/125239892?fulfillmentIntent=Pickup&athbdg=L1300," Frozen Unbreaded Catfish Nuggets, 2 lb",Great Value,7.22,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTd3XfSVE3fzjapYRtI_cECPbpDUWyudf8c1wfWoHK7Zqin2b0aNDE3qUgD38Q&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,51259215,https://www.walmart.com/ip/Red-Onions-each/51259215?fulfillmentIntent=Pickup,"Red Onions, each",PRODUCE UNBRANDED,1.1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZjokvi-0VrKXkvbtI0dWrIuDKPBPr2v5rV2Ws17ToNPMvYQPgEl9KXhVJSd8&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,10532755,https://www.walmart.com/ip/Romaine-Lettuce-Hearts-3-Pack/10532755?fulfillmentIntent=Pickup,"Romaine Lettuce Hearts, 3 Pack",PRODUCE UNBRANDED,3.34,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwRBWnTZfaEicKUAYGTvloWwmdz3zBQC-mgCDbQ01QrjhPTNyYB2v5FKFdTw&s
Meat & Seafood,Grilling,BBQ Ribs,Meat & Seafood/Grilling,15556485,https://www.walmart.com/ip/Freshness-Guaranteed-Diced-Yellow-Onions-8-oz/15556485?fulfillmentIntent=Pickup&athbdg=L1600," Diced Yellow Onions, 8 oz",Freshness Guaranteed,2.78,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-DuhPQSWpmlUSzHvwPx2rbIB6nmz_Mi8jDsKBhrNS0k8qENC18fkMWqoTqQ&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,378941019,https://www.walmart.com/ip/Great-Value-Hamburger-Dill-Chip-Pickles-32-fl-oz/378941019?fulfillmentIntent=Pickup," Hamburger Dill Chip Pickles, 32 fl oz",Great Value,2.24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzL_4dBtCwlGgnYNq2v496q_4TReCNZXqoOoQTwn9kiGH3c5FK8l9cxUKBRZs&s
Meat & Seafood,Grilling,Grilled Sausage Dogs,Meat & Seafood/Grilling,10450133,https://www.walmart.com/ip/Great-Value-Hot-Dog-Buns-White-11-oz-8-Count/10450133?fulfillmentIntent=Pickup&athbdg=L1200," Hot Dog Buns, White, 11 oz, 8 Count",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2c5Z2gt8gqFzcyriebvJZCr6CUAfzzJvzWpl0M0i1DlYvEMDzkHHemMJdfQ&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,10450104,https://www.walmart.com/ip/Great-Value-Hamburger-Buns-8-Count-11-oz/10450104?fulfillmentIntent=Pickup&athbdg=L1600," Hamburger Buns, 8 Count, 11 oz",Great Value,1.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPn8Mfuakf_dVZMSW3wHQA-1Vwp47iqffuFYmCxOHGl5j9Pjq5MqXlS4j8tG4&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,259959931,https://www.walmart.com/ip/Sam-s-Choice-Keto-Friendly-White-Hamburger-Buns-14-oz-8-Count/259959931?fulfillmentIntent=Pickup," Keto Friendly White Hamburger Buns, 14 oz, 8 Count",Sam's Choice,3.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE0VDNvOXNG5h6em-SgvS1eeSFRF9W4yFuipHXRyPQTZLAgKWqpAeO5NmCbcs&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,100426716,https://www.walmart.com/ip/Great-Value-Reduced-Fat-Mayonnaise-with-Olive-Oil-30-fl-oz/100426716?fulfillmentIntent=Pickup," Reduced Fat Mayonnaise with Olive Oil, 30 fl oz",Great Value,3.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkx4oz_4KjUkEPk8EMHjcoo64YzPfY8Ki7jvahvUHq-5Ni1A3ag-08xD4VnOA&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,443445588,https://www.walmart.com/ip/Sam-s-Choice-Sweet-Hawaiian-Hamburger-Buns-15-oz-8-Count/443445588?fulfillmentIntent=Pickup," Sweet Hawaiian Hamburger Buns, 15 oz, 8 Count",Sam's Choice,3.34,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0r8upf5csvjqZsPnHzwjtQF_QhHnQY4IqJcdAGrZe96FR2T_YVKta5TxWQhU&s
Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,20923720,https://www.walmart.com/ip/Sliced-Baby-Bella-Mushrooms-16-oz/20923720?fulfillmentIntent=Pickup,"Sliced Baby Bella Mushrooms, 16 oz",PRODUCE UNBRANDED,5.16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-cXY5DISFQN-qdJU3hancArwuSUBfizMz7IpS7o1Xt_2a7WZVzwbiL5pqFA&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,162600781,https://www.walmart.com/ip/Great-Value-Gummy-Bears-Candy-52-oz/162600781?fulfillmentIntent=Pickup," Gummy Bears Candy, 52 oz",Great Value,5.92,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoPch6vNQr6gTWmN0Y2jMNRS9YmZ-LJs59yaFWpN7n0gDaX1E0d2h07cAr-Q&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,21778148,https://www.walmart.com/ip/Great-Value-Fruit-Slices-Chewy-Candy-10-oz/21778148?fulfillmentIntent=Pickup," Fruit Slices Chewy Candy, 10 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbYyLTh7U9-8Sz4jc86ZWsn47PBVjAPdsgNft-gYVVxt-eRS8y34q5-Ueihpc&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,743324020,https://www.walmart.com/ip/Great-Value-Peach-Rings-Chewy-Candy-6-oz/743324020?fulfillmentIntent=Pickup&athbdg=L1600,"Great Value Peach Rings Chewy Candy, 6 oz",Sam's Choice,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHpcQ8a1bWXmXx-5yS3LNpFmEbpNDyRL-411Xap5-OZoOqMNKcnPrNEpgFJQ&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,350208527,https://www.walmart.com/ip/Freshness-Guaranteed-Drizzled-Caramel-Popcorn-with-Candy-Corn-12-oz/350208527?fulfillmentIntent=Pickup," Drizzled Caramel Popcorn with Candy Corn, 12 oz",Freshness Guaranteed,5.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUPSHVGFep767HHj49EsykTxrgSu8SLWYMM3IzhEZJUo4kb784w5nkShquCAs&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,11047577,https://www.walmart.com/ip/Great-Value-Gummy-Bears-Chewy-Candy-9-oz/11047577?fulfillmentIntent=Pickup&athbdg=L1600," Gummy Bears Chewy Candy, 9 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJM-ujUABvlaqzjLyCVuNA-icvarOmNYR3PVLfcEisvjgPUwCVbbej2L_YJw&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,21778153,https://www.walmart.com/ip/Great-Value-Sour-Gummy-Worms-Chewy-Candy-6-oz/21778153?fulfillmentIntent=Pickup," Sour Gummy Worms Chewy Candy, 6 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMefZLIgeKfNtrM85Ys0G_teZdIz0Ib7hkBKg1cCfTqwzn71E2VvjDkTzMYw&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,910417934,https://www.walmart.com/ip/Apple-Pie-Caramel-Apple-1-Pack/910417934?fulfillmentIntent=Pickup,Apple Pie Caramel Apple 1 Pack,PRODUCE UNBRANDED,1.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKZrCSDy_2fmxNn2GBdEYSP7PeNAfaNt7xfNdx_oeenuAIKYP7w7ZYURtDtoY&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,183169514,https://www.walmart.com/ip/Great-Value-Gummy-Worms-Chewy-Candy-48-oz/183169514?fulfillmentIntent=Pickup," Gummy Worms Chewy Candy, 48 oz",Great Value,4.88,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRMI50ll90WOi0wIUIXFKhT8YVvfUN1o38n1IrDf2IQC-bWLCiqpV7qc3jpq4&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,21778149,https://www.walmart.com/ip/Great-Value-Orange-Slices-Chewy-Candy-10-Oz/21778149?fulfillmentIntent=Pickup," Orange Slices Chewy Candy, 10 Oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzlAf6Ywosel4ZfIpWvcvmj8d6UrIRa9EimnZba2GUpUqFpwUgqfbLeEuk2g&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,21778151,https://www.walmart.com/ip/Great-Value-Jelly-Beans-Chewy-Candy-10-oz/21778151?fulfillmentIntent=Pickup," Jelly Beans Chewy Candy, 10 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPDZ8ZstWDSBJKeg4ypKU_tP8ETW0Eswt9Fg2x3J90bWbeSNi3KjmhB80-4A&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,21778154,https://www.walmart.com/ip/Great-Value-Cherry-Sours-Chewy-Candy-10-oz/21778154?fulfillmentIntent=Pickup," Cherry Sours Chewy Candy, 10 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhElrp2fgsX6kDqEpBVnQInMeRVcptKbqYMosBFX6BXX3GN7SViFCCQFUavTE&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,24705332,https://www.walmart.com/ip/Kraft-America-s-Classic-Caramels-Candy-Bag-11-Oz/24705332?fulfillmentIntent=Pickup&athbdg=L1600," America's Classic Caramels Candy Bag, 11 Oz",Kraft,2.28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEjT1i4Q35KvjJ1ahTdC7nmcKYBqeQ8wU-ZaDfPJ3xJWUUDF5eJWzjQ7f6zw&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,213776775,https://www.walmart.com/ip/Sam-s-Choice-Mini-Peach-Ring-Gummies-14-oz/213776775?fulfillmentIntent=Pickup," Mini Peach Ring Gummies, 14 oz",Sam's Choice,5.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHpcQ8a1bWXmXx-5yS3LNpFmEbpNDyRL-411Xap5-OZoOqMNKcnPrNEpgFJQ&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,21778150,https://www.walmart.com/ip/Great-Value-Spice-Drops-10-oz/21778150?fulfillmentIntent=Pickup," Spice Drops, 10 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrmPCBTOs8S_zoHUeR3LFsGC69txZUQeuHubie08nN76BLsaB3P6oSbwGA150&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,669721053,https://www.walmart.com/ip/Great-Value-Candy-Corn-Syrup-12-fl-oz/669721053?fulfillmentIntent=Pickup," Candy Corn Syrup, 12 fl oz",Great Value,3.68,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeLrEeWGpykQrzmvszBUumP3WpJg_k_1Mprr8I3Gw9jLCqRtEpdvf2yecySA&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,120380501,https://www.walmart.com/ip/Great-Value-Gummy-Worms-Chewy-Candy-8-oz/120380501?fulfillmentIntent=Pickup&athbdg=L1600," Gummy Worms Chewy Candy, 8 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTaA7ZwepDkpR_lqrlOqPkWtVv_IAggBJPpIlAHpk98S79NywArDDFpgbu0A&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,10308416,https://www.walmart.com/ip/Kraft-America-s-Classic-Unwrapped-Candy-Caramel-Bits-for-Easy-Melting-11-oz-Bag/10308416?fulfillmentIntent=Pickup," America's Classic Unwrapped Candy Caramel Bits for Easy Melting, 11 oz Bag",Kraft,1.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuoGeCQnr0y5U89eOftlz9qit5piJhhUBE7cMiIrI67XS31bocOMVOXf1qDFA&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,777658353,https://www.walmart.com/ip/Sam-s-Choice-Dark-Chocolate-Sea-Salt-Caramels-13-79-oz/777658353?fulfillmentIntent=Pickup," Dark Chocolate Sea Salt Caramels, 13.79 oz",Sam's Choice,4.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnGzeEw8cwWG1N3IpCFuLS6sBOaj34a07sQIIRD5ShGKng8CDENNiaLnqw_A&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,734702184,https://www.walmart.com/ip/Great-Value-Gummy-Bears-Worms-Chewy-Candy-48-Oz/734702184?fulfillmentIntent=Pickup," Gummy Bears & Worms Chewy Candy, 48 Oz",Great Value,4.88,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRR68rMpJJYngAMp3VCiP9DMq8G2a3u5BIsl91ExHoTc7Pv7rzzfcAEOwovV8A&s
Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,701561174,https://www.walmart.com/ip/Great-Value-Sour-Belts-4-5-oz/701561174?fulfillmentIntent=Pickup," Sour Belts, 4.5 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRU7rmxKIa8JN8bkvspm3arOABaGPGLjd_6FtMjImrjZl43JbzOq9447RN2IQ&s
Candy,Halloween candy,,Candy/Halloween candy,894497199,https://www.walmart.com/ip/Sam-s-Choice-Milk-Chocolate-Caramel-Apple-Pie-Flavored-Sandwich-Cr-me-Cookies-4-5-oz/894497199?fulfillmentIntent=Pickup, Milk Chocolate Caramel Apple Pie Flavored Sandwich Crme Cookies 4.5 oz.,Sam's Choice,3.98,No image found
Candy,Halloween candy,,Candy/Halloween candy,393319260,https://www.walmart.com/ip/Sam-s-Choice-Harvest-Creme-Filled-Wafer-Rolls-10-5-oz/393319260?fulfillmentIntent=Pickup," Harvest Creme Filled Wafer Rolls, 10.5 oz",Sam's Choice,6.98,No image found
Candy,Halloween candy,,Candy/Halloween candy,937563148,https://www.walmart.com/ip/Sam-s-Choice-Belgian-Chocolate-Pumpkin-Truffles-5-3-oz-12-Count/937563148?fulfillmentIntent=Pickup," Belgian Chocolate Pumpkin Truffles, 5.3 oz, 12 Count",Sam's Choice,9.98,No image found
Candy,Halloween candy,,Candy/Halloween candy,126339259,https://www.walmart.com/ip/Sam-s-Choice-Pumpkin-Spice-Mini-Grahams-4-5-oz-Pouch/126339259?fulfillmentIntent=Pickup, Pumpkin Spice Mini Grahams 4.5 oz. Pouch,Sam's Choice,3.98,No image found
Candy,Hard candy & lollipops,,Candy/Hard candy & lollipops,573859251,https://www.walmart.com/ip/Great-Value-Peppermint-Starlight-Mints-Hard-Candy-36-oz/573859251?fulfillmentIntent=Pickup," Peppermint Starlight Mints Hard Candy, 36 oz",Great Value,3.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRO0s2WAa9iZVJ6R3goaBTHNnNrOO0OVY-byaT9of_e3dSBPPc1uyMl4GNPI2Q&s
Candy,Hard candy & lollipops,,Candy/Hard candy & lollipops,996207370,https://www.walmart.com/ip/Marketside-Gourmet-Peanut-Brittle-12-oz/996207370?fulfillmentIntent=Pickup," Gourmet Peanut Brittle, 12 oz",Marketside,5.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTtZpLiMi9rMkFwZA7UcSbO11CcQACeUzjjeF8EeGHSu1sNuwf7KZ36xQgEQ&s
Candy,Hard candy & lollipops,,Candy/Hard candy & lollipops,21778142,https://www.walmart.com/ip/Great-Value-Root-Beer-Barrels-Hard-Candy-10-oz/21778142?fulfillmentIntent=Pickup," Root Beer Barrels Hard Candy, 10 oz",Great Value,0.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRz2IfLIHctVC_aG0ux7Kxx7xjZsPT5JxxMsyYhoEF6bnPbUHq7rVmKZMuc6A&s
Candy,Hard candy & lollipops,,Candy/Hard candy & lollipops,811376461,https://www.walmart.com/ip/Great-Value-Peppermint-Soft-Puffs-Candy-34-5-oz/811376461?fulfillmentIntent=Pickup," Peppermint Soft Puffs Candy, 34.5 oz",Great Value,7.28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmc2U2w3ULaodF0AeesDtxBkowWOoKrJUbrc61L7HQdfA600Ud9dTYnd9izA&s
